"Date","N2Oflux_ug_N2ON_m2_hr","Plot.VWC","CO2flux_umol_m2_s","NO3N.ug.gsoil.d","Plot.Temp","NH4N.ug.gsoil","NH4N.ug.gsoil.d","FeII.mg.g.Soil","NO3N.ug.gsoil","pH"
2017-03-05,59.8109166599128,0.341683666666667,0.900679262577219,1.28490198809524,4.21457462916667,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-05,186.424896150498,0.2502955,1.88478304598457,1.13547020238095,4.88846956558642,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-05,75.8929722148477,0.314437,2.33603079639629,0.462285464285714,5.43423429027778,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-05,1312.11072294507,0.318402,6.57702575545651,0.596497404761903,5.40583074296296,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-05,875.743228780795,0.333835,4.3860907792031,0.345357392857143,5.12376551203704,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-05,204.688411185935,0.298566833333333,2.08312409838513,0.250361392857143,6.05637587381929,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-05,343.547385706777,0.287251333333333,1.50422211418279,2.66024733333332,6.38125693305556,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-06,61.4730050671508,0.34910025,1.39039706291565,1.28490198809524,10.3522745986111,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-06,373.281893102693,0.25728,4.04747594156239,1.13547020238095,10.4247215829629,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-06,62.4321468576666,0.325661,2.20494327933145,0.462285464285714,10.0958971582407,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-06,3373.08167025053,0.330957833333333,22.8934877346495,0.596497404761903,9.94682990453383,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-06,772.154701999548,0.35056425,7.14916156186958,0.345357392857143,10.6616259541666,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-06,100.211267747861,0.31176825,2.69608399970011,0.250361392857143,10.3939921141203,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-06,715.796630416231,0.301932,4.27424863038433,2.66024733333332,10.21539003125,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-07,375.416974273658,0.355124,4.50024505887879,1.28490198809524,5.67602546944445,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-07,179.286969594559,0.26403575,2.67802066339927,1.13547020238095,5.23215937430555,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-07,238.455733130434,0.32848225,5.11046508556715,0.462285464285714,5.49809222770834,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-07,1508.18969458047,0.34681275,7.53225643821722,0.345357392857143,4.85905211805555,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-07,366.460609230105,0.3077575,3.34037688073647,0.250361392857143,7.56521912222222,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-10,215.401847227111,0.33772375,1.88287399098112,1.28490198809524,-0.00832097033506951,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-10,177.087296474208,0.2429755,1.7959613475479,1.13547020238095,0.0931716790634375,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-10,657.422350227358,0.30469225,3.72043260339356,0.596497404761903,-0.454382040643956,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-10,146.901936869915,0.287841,0.869749364496373,0.250361392857143,0.264100371698611,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-10,216.988275352599,0.2721335,1.65062930415785,2.66024733333332,-0.404157989597223,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-11,127.491011912583,0.3324625,1.52732209203131,1.28490198809524,0.132430154725,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-11,67.2954125262859,0.239529,1.00899637490666,1.13547020238095,0.0986996707304123,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-17,376.380298473724,0.335624333333333,4.83223362888635,1.28490198809524,5.57258267407407,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-17,111.289681909741,0.296980833333333,2.60986600202422,1.13547020238095,5.85822319861867,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-17,66.0068521509996,0.329727666666667,2.44008320919501,0.462285464285714,5.97132150574367,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-17,551.391784915612,0.332625166666667,4.55378264145078,0.345357392857143,6.31012638472222,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-17,27.6605948864903,0.292985333333333,1.13268652518796,0.250361392857143,5.83973792994583,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-17,493.625139928194,0.274593833333333,6.78236410513576,2.66024733333332,5.72411971887639,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-18,283.036851542385,0.336203177419355,3.41542046943608,1.28490198809524,2.82486005399962,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-18,46.4389718826728,0.325289916666667,1.41763941469454,1.13547020238095,3.74644062849537,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-18,36.3396134245077,0.335105833333333,1.15303841773671,0.462285464285714,3.85139708670884,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-18,1199.77678748729,0.306207083333333,12.235386150236,0.596497404761903,3.805536307843,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-18,328.072355114,0.331593741935484,2.4118824929153,0.345357392857143,4.26938259161305,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-18,25.7326351003421,0.29264475,0.810303056299475,0.250361392857143,3.72882760397377,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-18,167.634555158617,0.277110083333333,2.77314348821815,2.66024733333332,3.71927043591409,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-19,144.139309284573,0.337667833333333,2.88337604536155,1.28490198809524,4.91060912688611,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-19,74.8309457635246,0.327999333333333,1.93603379117817,1.13547020238095,5.10919956035494,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-19,42.0770867134725,0.335781916666667,1.95836788664634,0.462285464285714,4.99367200207099,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-19,1139.9497381364,0.3078185,14.8393023509049,0.596497404761903,5.52408959734368,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-19,427.188161952602,0.332269333333333,4.28724576145943,0.345357392857143,4.86841357175927,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-19,68.27409420941,0.2936665,1.4145803863868,0.250361392857143,5.25049677361111,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-19,155.826627036714,0.27821825,2.91755904495476,2.66024733333332,4.98174768575,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-20,165.898032543915,0.342913833333333,3.38632723337772,1.28490198809524,9.30401520138888,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-20,77.0096648096022,0.332859,2.23461443465821,1.13547020238095,9.02980685116512,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-20,33.0819091289079,0.3412465,2.07433092339386,0.462285464285714,8.52318918148919,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-20,608.018905360899,0.3124545,8.06887910592016,0.596497404761903,9.26274775733024,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-20,243.837962532015,0.336920583333333,3.30699819061085,0.345357392857143,8.51292503425926,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-20,55.3985597809246,0.298521083333333,1.31877079686109,0.250361392857143,9.00870050131945,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-20,246.85324223434,0.2813994,5.60451722848374,2.66024733333332,7.74163669982407,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-21,170.348730084082,0.344286333333333,2.50507607579136,1.28490198809524,4.78324005782407,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-21,80.2635481439492,0.33320975,1.90888786919678,1.13547020238095,5.22028963021605,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-21,17.4962335195223,0.338903083333333,1.21506648362992,0.462285464285714,5.35652539207562,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-21,741.098856455247,0.310965083333333,10.6746827994295,0.596497404761903,5.21006393803241,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-21,331.50417029212,0.336615583333333,3.21261448277482,0.345357392857143,5.0486229587963,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-21,58.1548225393951,0.297972083333333,0.99218580783792,0.250361392857143,5.20721951777778,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-21,131.07303916036,0.2790875,3.64798277523574,2.66024733333332,5.30036160408951,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-03-22,208.557643588715,0.338389666666667,2.92615719099313,1.28490198809524,3.66325686481482,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-03-22,94.9736726276138,0.328108625,1.90042362712638,1.13547020238095,3.10071437465278,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-03-22,15.7843387505435,0.331273,1.1603099068447,0.462285464285714,3.15076546682099,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-03-22,1170.60351314569,0.306252833333333,17.14300580972,0.596497404761903,3.33354995044658,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-03-22,398.192391706887,0.331578,4.30692466481294,0.345357392857143,2.73171279444445,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-03-22,123.003917036544,0.292423625,1.48944907666459,0.250361392857143,3.06497071041667,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-03-22,174.018159289275,0.273343333333333,4.44249109398827,2.66024733333332,3.07428775925926,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-04,16.5052975630325,0.354914621621622,2.65194020075185,1.13547020238095,8.91088764168447,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-04,18.094934387817,0.3413075,2.33844637126817,0.596497404761903,8.67758220694444,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-04,-2.98077468422399,0.318507513513514,0.0363991715892135,0.250361392857143,8.86914202232906,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-04,52.9550732435106,0.270822,2.61585028599887,0.565878261904761,9.53389129722222,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-05,26.7634599238659,0.3699714,2.05061718684161,1.28490198809524,8.47903906277778,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-05,22.8377664489598,0.352115264705882,2.53038687700418,1.13547020238095,7.98232455592593,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-05,130.761344874043,0.35843325,3.90540147187188,0.462285464285714,8.30546619965278,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-05,62.6260184263222,0.3398496,3.16919553556002,0.596497404761903,7.81873533351852,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-05,25.146453434285,0.3581679,1.9676030547563,0.345357392857143,7.41281100833333,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-05,17.8301356359393,0.316729882352941,0.449578802138085,0.250361392857143,7.94216794944445,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-05,27.1819442762213,0.299492,2.19911196654376,2.66024733333332,8.30925096909722,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-05,98.1361741203107,0.2694129,2.79812435481458,0.565878261904761,8.67141637666667,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-06,83.2153380212143,0.3635481,2.74777081685692,1.28490198809524,7.33347482666666,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-06,28.589276485073,0.34745325,2.37015035745378,1.13547020238095,6.89338600270062,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-06,92.7183527901027,0.3535502,2.73008610235306,0.462285464285714,7.28046159472222,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-06,249.99236375189,0.335604,8.57480861825765,0.596497404761903,6.80827567399692,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-06,63.7801565580846,0.3527999,2.82095977999931,0.345357392857143,6.40424945777778,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-06,16.5865111877285,0.311971583333333,1.07170148014612,0.250361392857143,6.88059102986111,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-06,24.7045388986297,0.2951366,1.85875899891876,2.66024733333332,7.27030332564815,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-06,93.4455742485329,0.263476583333333,3.3337421109959,0.565878261904761,7.79503856388889,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-07,42.2411033201982,0.35854,2.30247233943664,1.28490198809524,6.5424034238889,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-07,29.1677218017241,0.344133833333333,2.09394491046975,1.13547020238095,6.47754142800926,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-07,56.0505272675424,0.3493229,2.50470035115701,0.462285464285714,6.65370488981482,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-07,112.188214565934,0.332442166666667,8.51359581256562,0.596497404761903,6.51575635439815,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-07,41.960766456538,0.3472245,2.40936506830103,0.345357392857143,5.33384188555556,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-07,22.5703856799253,0.308865666666667,1.36042948119708,0.250361392857143,6.48343584714506,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-07,26.4994540345848,0.2920439,1.92807617347614,2.66024733333332,6.68793185379629,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-07,11.4928589273736,0.259013416666667,0.929299269293267,0.565878261904761,7.35596866759259,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-08,54.4130770244229,0.3607665,2.62655756237679,1.28490198809524,8.9240934087963,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-08,48.4280677827809,0.347046583333333,3.15458459177891,1.13547020238095,9.0816022824074,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-08,25.1590146715643,0.352887333333333,3.02254357199496,0.462285464285714,8.9013814910494,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-08,219.339598061354,0.3350245,13.43200163364,0.596497404761903,9.24369905694445,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-08,67.2279749746897,0.348434333333333,4.36864186947391,0.345357392857143,7.71216570601853,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-08,23.8162655725216,0.311595416666667,2.04259400435876,0.250361392857143,9.11893444243828,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-08,24.6830457541978,0.2929955,1.71181932116392,2.66024733333332,8.92673527770061,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-08,4.33991028250995,0.259221833333333,0.578580881278848,0.565878261904761,9.74091563194445,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-09,49.2138071933885,0.36679025,3.54380792366942,1.28490198809524,12.6227120555555,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-09,51.4176914544452,0.35260775,4.0468872223697,1.13547020238095,12.724912141358,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-09,24.6008507001966,0.359277083333333,3.91614108529918,0.462285464285714,12.5893223724537,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-09,173.952107905597,0.340402666666667,12.5398644610714,0.596497404761903,12.8293033572531,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-09,59.5835545896075,0.354402166666667,4.46750398930593,0.345357392857143,11.6105207138889,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-09,25.677010498449,0.31756325,2.65881079134722,0.250361392857143,12.7515489858025,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-09,32.109335835402,0.298139833333333,2.76395422369565,2.66024733333332,12.6090468563272,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-09,8.24167513074065,0.2614768,1.28197388966115,0.565878261904761,12.7918368333333,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-10,125.757798463605,0.368721916666667,5.24699657097104,1.28490198809524,11.9211278657408,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-10,48.6164172317694,0.353238083333333,3.59301610606229,1.13547020238095,11.3566544435185,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-10,16.8434050756409,0.359846416666667,2.44413750068746,0.462285464285714,11.596969201929,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-10,365.213377066964,0.340290833333333,12.4645636494943,0.596497404761903,11.1306016729938,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-10,62.8997455518493,0.356430416666667,3.55878320340485,0.345357392857143,11.3636154125,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-10,22.3930660632409,0.319296666666667,1.87050932796068,0.250361392857143,11.3198000421296,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-10,61.6759694637353,0.298033083333333,5.15433625581847,2.66024733333332,11.5615551749228,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-10,36.4614061182165,0.260065666666667,4.35305568072529,0.565878261904761,11.7564958365741,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-04-11,222.775238333219,0.362444,5.13461857717205,1.28490198809524,7.842326225,9.403658,-0.278054083333333,0.0339918306666667,27.2245163333333,7.56
2017-04-11,53.2883813966587,0.34766675,2.90726151681698,1.13547020238095,7.46703649305556,7.61711733333333,-0.226978952380952,0.0362818973333333,15.56576,6.96
2017-04-11,15.2396743971027,0.35260775,1.72293671497428,0.462285464285714,7.68953962013889,4.40716766666667,-0.0967794166666668,0.038083691,25.0289983333333,6.78
2017-04-11,400.600178691143,0.333652,12.0805880531289,0.596497404761903,7.31465263680555,2.080265,-0.0213450238095239,0.0349272036666667,26.9524346666667,7.96
2017-04-11,85.5300909627414,0.350732,3.11012924367045,0.345357392857143,7.84152748611111,1.47979233333333,0.00634305952380964,0.0350249276666667,21.549619,8.1
2017-04-11,29.1650733068482,0.31311025,1.40508166752132,0.250361392857143,7.43248311342593,3.33624566666667,-0.0488331428571429,0.0237986513333333,15.0726613333333,7.68
2017-04-11,70.822710253632,0.2911655,5.08973554371203,2.66024733333332,7.65163007939815,17.7332123333333,-0.557500940476189,0.0234053706666667,29.092698,6.41
2017-04-11,40.4106769746137,0.25485525,3.65768377757763,0.565878261904761,7.83826153472222,7.41666033333333,-0.229550607142857,0.0229400066666667,15.1466946666667,6.43
2017-05-03,13.9197863934561,0.3984035,-0.0177388338661414,0.953659705815018,9.8,6.59702613354701,-0.18964987551511,0.0344375414882479,27.1497684305556,7.56
2017-05-03,9.57914718221343,0.39811375,0.0107342397342781,2.06660301844857,9.675,11.0780343883547,-0.360287358058608,0.0344699952259616,15.2032725635684,6.96
2017-05-03,6924.22111044065,0.362505,3.77708094791613,0.356648467948718,10,3.61590065811966,-0.0840937206959707,0.0384511607435897,19.6953162820513,6.78
2017-05-03,181.726545260481,0.3173345,1.1800316921209,0.339457575702075,9.84375,3.51525115384616,-0.0944271666666667,0.0319396802478632,28.8949633846154,7.96
2017-05-03,944.348346561587,0.367263,2.21112973655362,0.637733648962146,9.9375,1.70542774732906,-0.0138146415216729,0.0341052898600427,13.4745310459402,8.1
2017-05-03,315.869300040326,0.29548125,2.66814547744663,0.124164893047925,9.7125,3.06912321207265,-0.0618686710737181,0.0259857746346154,13.5386694017094,7.68
2017-05-03,1490.08282105235,0.3034875,1.64818285361244,1.0184601844475,10,10.7574246100427,-0.349086939407813,0.0257814487083333,18.0237928760684,6.43
2017-05-04,618.28292923077,0.394896,0.577125837339776,0.932892164606225,9.2,6.42106175320513,-0.184107291952839,0.0344654857403846,27.1450820416667,7.56
2017-05-04,479.938897129203,0.39277625,0.440085279972589,2.12498125143086,9.45,11.2950197836538,-0.368645251831502,0.0343563963477564,15.1805460785257,6.96
2017-05-04,2720.99851393287,0.3564355,3.04492315182249,0.350706386904761,9.3125,3.57139188888889,-0.0833801502976191,0.0384718309166667,19.3952966666667,6.78
2017-05-04,81.0380201075189,0.31289675,1.40791760253322,0.323392586385836,9.5625,3.60493778846154,-0.0989948005952382,0.0317529600341881,29.0163714294872,7.96
